"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NIF3L1",0.459994963014695,8.18762984124786,5.33997194380979,1.33210582333318e-07,7.21132635600713e-07,6.57245060868705
"PCSK2",-0.262225229526781,2.78088651054017,-5.33887210184939,1.33983290536063e-07,7.25131957670732e-07,6.56686696985679
"ATP8B3",-0.217202808920309,3.09099636481026,-5.33789029718843,1.34676740972721e-07,7.28700411335558e-07,6.56188345962142
"PHGDH",1.2459810195122,7.02953174737778,5.33751676775266,1.34941478475447e-07,7.29947992553135e-07,6.55998769198931
"ZNF500",0.400868792193132,5.6887903415983,5.33730305108527,1.35093176230216e-07,7.30504262285726e-07,6.55890307350418
"SNX10",1.09175944759057,7.18936909305298,5.33727557653289,1.35112689874722e-07,7.30504262285726e-07,6.55876364218506
"SPATA33",0.52204024352995,4.89889347705811,5.33717221049298,1.35186129507757e-07,7.30716425295282e-07,6.55823907301627
"DEPDC5",-0.396453247243441,5.72554464212137,-5.33622561255263,1.35860472613507e-07,7.34175700134748e-07,6.55343564043051
"COX4I1",-0.359360938215543,11.3007920736239,-5.33607451634447,1.35968412910196e-07,7.345732183697e-07,6.55266898678335
"GLIPR2",-0.909579005371204,6.6438689313282,-5.33548151554585,1.36392845837985e-07,7.3667996385749e-07,6.54966032438049
"CHTOP",0.272941593672028,8.79149344880513,5.33411589222292,1.37375165976743e-07,7.41798122675024e-07,6.54273281990515
"LAIR2",0.764843027834491,5.58468338780854,5.33233650270224,1.38665415262239e-07,7.48576030295166e-07,6.53370878418538
"LINC00205",0.663853490667561,4.64064937133504,5.33221451299093,1.38754300114167e-07,7.48866665960952e-07,6.53309022285934
"F12",0.994633664849549,7.52383658280855,5.33084618725021,1.39755090900043e-07,7.54077532136671e-07,6.52615286642518
"MPLKIP",0.527294901408405,9.12938839688717,5.32967197462348,1.40619485594712e-07,7.58549999672358e-07,6.52020094316486
"ARL8A",0.363939567552722,7.00946155730428,5.32874772421271,1.41303515317045e-07,7.6204750423506e-07,6.51551688067155
"G6PD",0.726622396537937,6.82377882913846,5.32843045250379,1.41539068430152e-07,7.63125227137788e-07,6.51390913078573
"HCFC1R1",0.521441290974425,7.31506467555727,5.32776431143026,1.42034873476999e-07,7.6560523248815e-07,6.51053379488418
"GPR39",-0.63912295451209,4.40326491682564,-5.32768907017039,1.42090980866453e-07,7.65714498908829e-07,6.51015257158435
"PALM3",0.726503642307517,5.86553156877778,5.32602045584699,1.43340804002683e-07,7.72254906486467e-07,6.50169949381322
"WBP1L",-0.509513456716482,8.02136554795556,-5.32520842862416,1.43952877198136e-07,7.75356976832004e-07,6.49758669237477
"NOXA1",-0.418744784279616,6.56110874535556,-5.32479878637126,1.44262609887378e-07,7.76829431820465e-07,6.49551212899135
"TNS1",0.433726791890647,4.08328833734701,5.32465007165081,1.4437521368517e-07,7.77239906981868e-07,6.49475902445299
"LOC105375172",-0.753673318305378,3.21813277519829,-5.32442204123707,1.44548039280874e-07,7.77974296048977e-07,6.49360429526831
"LOC400541",-0.202620153951272,2.94907605445641,-5.32363222362827,1.45148198828318e-07,7.81007696893644e-07,6.48960506400818
"CTSK",1.24517514371117,9.13804638047862,5.32247845055548,1.46029262579981e-07,7.85550668063056e-07,6.48376391641406
"MYADM",0.865490391293936,7.29004471380343,5.32195522792935,1.46430521720958e-07,7.87510938236019e-07,6.48111540270355
"COQ10A",0.518243666209133,5.81344245848205,5.32169892206954,1.46627472469181e-07,7.8828444305054e-07,6.47981808785974
"CXXC1P1",-0.211737019238517,3.81703235259145,-5.32167205421463,1.46648133155141e-07,7.8828444305054e-07,6.47968209711174
"IPO5P1",-0.274985776259715,3.97602354870427,-5.32140247844247,1.46855586264555e-07,7.89201034133486e-07,6.4783176828468
"GNG7",-0.515824755349734,5.88048304656581,-5.32041441943635,1.47618386637223e-07,7.93100846687844e-07,6.47331731781227
"VCP",0.462123863082853,8.15588015044787,5.32025696866455,1.47740295974944e-07,7.93425190387301e-07,6.47252056940562
"KCNH2",0.766295059265393,5.47754504371795,5.32024053906449,1.4775302253714e-07,7.93425190387301e-07,6.4724374319054
"ZNF250",0.47506686516691,5.8537945514188,5.31861038839186,1.49021055577788e-07,8.00033390585576e-07,6.46418965827181
"OR6B1",-0.227809512149713,2.95761364658632,-5.31683429705833,1.50414621025075e-07,8.07121446225009e-07,6.45520610624738
"ELN",1.00040156865706,6.47583291425129,5.31683142362296,1.50416885799035e-07,8.07121446225009e-07,6.45519157448456
"KATNAL1",0.373922365672307,3.34673096121368,5.31671485154469,1.50508793044681e-07,8.07411845590182e-07,6.45460204303366
"URM1",0.396201848732475,8.25392991739488,5.31656032094253,1.50630711316751e-07,8.07863054393829e-07,6.45382056479509
"FERMT1",0.948491197455457,10.4648958313914,5.3163109888788,1.50827625948165e-07,8.0871615649547e-07,6.45255970860551
"REXO4",0.411639145991075,6.93317387319146,5.31626160062609,1.50866660843958e-07,8.08722514363484e-07,6.4523099617595
"ELK4",-0.276463448334574,3.65876527355555,-5.31580920475096,1.51224676168319e-07,8.10438338522316e-07,6.45002238125302
"L3HYPDH",0.522294078859774,4.79596308858461,5.31504102568873,1.51834482537761e-07,8.13502354158561e-07,6.44613841929125
"SLC19A1",0.45649546447778,5.6400085771641,5.31363373059009,1.52957831189766e-07,8.19315612692838e-07,6.43902436764077
"ING4",-0.326243277950345,6.94664594909914,-5.3132519159428,1.53263995089473e-07,8.20749820319992e-07,6.43709454200169
"NKIRAS2",0.437407840426455,7.60940911277607,5.31143449509698,1.54729485502962e-07,8.28390106926033e-07,6.42791038263608
"FZD2",0.940761096683646,5.26332748051111,5.31125779413161,1.54872692108403e-07,8.28949101272609e-07,6.42701759361821
"ALAD",-0.495480211802117,7.33432154089744,-5.31089773854464,1.55164895552829e-07,8.30305114770174e-07,6.42519848113982
"CLEC10A",-0.809870837940865,4.9831592807282,-5.31062606474518,1.55385726408426e-07,8.31278621975171e-07,6.42382597495273
"PCBP3",0.427239027917426,5.15659791186496,5.31003018909577,1.55871153324045e-07,8.33666816789704e-07,6.42081581208721
"FBXW12",-0.258770317868144,3.75819048734017,-5.30889082300885,1.5680342835348e-07,8.38443156563764e-07,6.41506097237529
"NSUN2",0.502624756677148,8.33757213624616,5.30873024798554,1.5693525112835e-07,8.38938081275823e-07,6.414250011924
"HMGN5",-0.303881598070021,3.24149269351282,-5.30861899147414,1.57026649270759e-07,8.39216712098127e-07,6.41368814039482
"TRIM38",-0.564218305466906,7.22816743019829,-5.30723744718629,1.58165907351508e-07,8.45094009097193e-07,6.40671190755781
"FIBIN",1.3650262217786,6.5691397272188,5.30714056871323,1.58246095874087e-07,8.45311082635406e-07,6.40622277279063
"ENO2",1.2965992724019,6.05784962952992,5.30708753260084,1.58290011767748e-07,8.45334336776174e-07,6.40595499943448
"TEX55",-0.213005905165799,2.85943180713334,-5.30605264820173,1.59149303345341e-07,8.49710935677138e-07,6.40073047086753
"FAM3B",2.59454050148149,6.48735865171453,5.3057400102876,1.59409783040104e-07,8.50889041773145e-07,6.39915232605661
"MTARC2",-0.688619966272643,5.98834089195043,-5.30552621055761,1.59588151905264e-07,8.51628382057888e-07,6.39807314876058
"SH3TC2",0.706397926132972,4.16407644382222,5.30371736841686,1.611049962513e-07,8.59508228439834e-07,6.38894440213046
"YAP1",0.726295741869909,7.54013118424103,5.30363085022399,1.61177897141859e-07,8.59682508295085e-07,6.3885078385733
"RHPN2",-0.710372363740197,8.96416850844787,-5.30301797247522,1.61695229042558e-07,8.62226593199983e-07,6.38541549389686
"DLEU1",0.699714828319892,7.45920874883418,5.30112004755618,1.63307504405481e-07,8.70606648361257e-07,6.3758413551647
"IRF2BP2",0.514511403886273,10.7332710052513,5.29722228267287,1.66667644370704e-07,8.88298218325973e-07,6.35618872236986
"AGPAT2",-0.591993910677608,7.58035381234529,-5.2968543650503,1.66988254021291e-07,8.89785043309958e-07,6.35433435007144
"KIF15",0.990050661624605,6.41458080368205,5.29531158866181,1.68339177183783e-07,8.96759710517547e-07,6.34655974771177
"TEF",-0.341401722788078,3.36289070103077,-5.29421441727257,1.69306348615987e-07,9.01687126340426e-07,6.34103195992568
"GNL3LP1",0.308726783528455,4.95206628731624,5.29410129855845,1.69406370044248e-07,9.01994993455132e-07,6.34046210242964
"ANTXR1",0.888837027820533,4.46427908376581,5.29358375568221,1.69864720956252e-07,9.04210137686157e-07,6.33785502069618
"DDX18",0.625746013437417,8.02726337953675,5.29335509198776,1.70067614800543e-07,9.05064688777881e-07,6.33670321896467
"KRTAP13-1",-0.268242829101357,4.17555745831795,-5.29170959913345,1.71534607908888e-07,9.12644414140739e-07,6.32841604076524
"CCDC142",0.48072339644374,8.63871181171625,5.29050636730394,1.72615071713837e-07,9.18164360794014e-07,6.32235769838611
"SERBP1",0.47828321779961,9.79213698984272,5.29022017448515,1.72873033218277e-07,9.19307640810083e-07,6.32091688509104
"ICE1",0.626094264303425,7.86347987748035,5.28925731947115,1.73743654220309e-07,9.23707554049602e-07,6.31606999357908
"XRCC6",0.393853462639301,10.8671789349863,5.287662760209,1.75194822264436e-07,9.31190986896567e-07,6.30804494462732
"TRPA1",-0.262037406172866,3.78821300122735,-5.28436299111244,1.78235263675246e-07,9.47115861464555e-07,6.29144494920106
"AKAP8L",0.377407527815603,6.38236924858291,5.28356806261265,1.7897532794387e-07,9.50811992087686e-07,6.28744734643777
"MRFAP1",0.39011904940022,11.2890447688034,5.28056686125996,1.81796334417883e-07,9.65558607384268e-07,6.27235958067268
"FZR1",0.430111910585083,4.91614177370598,5.27983221736912,1.82493407705284e-07,9.69020040367495e-07,6.26866753473155
"FCHO1",0.528103916501585,5.50628050596069,5.27948610431068,1.8282271714728e-07,9.70527452741845e-07,6.26692826146928
"LMAN1L",-0.281492062645341,5.53669088628718,-5.27721843846223,1.84994580418475e-07,9.8181301535061e-07,6.25553544258668
"INPP5K",-0.453909097441419,6.80031727410257,-5.27683934243252,1.8536009180847e-07,9.83508587452592e-07,6.25363128710528
"MTREX",-0.231380130669983,2.98427550150427,-5.27551142411389,1.86645952916974e-07,9.90085421046918e-07,6.24696228750452
"CCDC59",0.640718389517301,8.26234544436923,5.27514329133803,1.87003954111434e-07,9.91738269421445e-07,6.24511374103915
"SLC25A46",-0.667979822305,8.64560222768888,-5.27401078822079,1.88109466512542e-07,9.97353590812281e-07,6.23942771102457
"UBIAD1",0.497029654779981,6.36782238865982,5.27383245021019,1.88284130440276e-07,9.98032005734901e-07,6.23853241922065
"ENPP4",-0.906574985511998,7.3261483813094,-5.27364486231698,1.88468023292554e-07,9.98758991491073e-07,6.23759072088475
"SNX9",-0.529699330858559,8.46111921329573,-5.27208871278269,1.90000245949122e-07,1.0066291235296e-06,6.22977996508198
"PKD1P6-NPIPP1",0.486434433930625,5.57353797741026,5.27148509820974,1.90597823080007e-07,1.00954479071654e-06,6.22675081635231
"WDHD1",0.603873511882752,3.43176325718462,5.26985151556685,1.92224215392696e-07,1.01790701618234e-06,6.21855450930729
"TRMU",0.373959475130182,6.15628913819658,5.26832757550878,1.93753567485893e-07,1.02575135690562e-06,6.21091040288605
"TBC1D22B",-0.347995319494603,3.5461824408547,-5.26791676356462,1.94167851908067e-07,1.02768999051763e-06,6.20885010786801
"SMPDL3A",-0.223926890199461,3.00161959649573,-5.26691036604158,1.95186386736118e-07,1.03282504343503e-06,6.20380346234937
"UFSP1",0.424106417481678,5.51212825117435,5.26638561659944,1.95719516372407e-07,1.03526754518674e-06,6.20117241999832
"MYBBP1A",0.440001865396228,6.8589588498359,5.26636068473516,1.95744881478655e-07,1.03526754518674e-06,6.20104742000133
"PSMG3-AS1",-0.346778824527618,4.53333913330769,-5.26622315576601,1.95884857554333e-07,1.03575148511839e-06,6.20035790559229
"MGME1",0.780287691995625,8.10903503445128,5.2659176073104,1.96196189969034e-07,1.03707202371499e-06,6.19882606828842
"AADAT",0.757759895148313,5.6882431287436,5.2658828117151,1.96231674632831e-07,1.03707202371499e-06,6.19865162909885
"H2AC6",-1.23753361161771,8.10884837957606,-5.26552468601389,1.96597253998286e-07,1.03874716275504e-06,6.19685631455998
"SLC37A1",-0.712961437594107,7.66320956859317,-5.26467741014836,1.9746479385713e-07,1.04307299143271e-06,6.19260929072598
"TMEM167B",-0.500515841579513,8.67145287348889,-5.26324956764177,1.98935185593177e-07,1.05058035357623e-06,6.18545354585279
"ZBTB25",0.504028533868978,4.97809932156923,5.26234014105796,1.99877237557889e-07,1.05529452307868e-06,6.18089680309216
"LCOR",-0.223819438002327,3.29828043068718,-5.26228459028867,1.99934921063996e-07,1.05533830493439e-06,6.18061848544749
"AKNAD1",-0.202407090529105,2.70788435460684,-5.2611791419035,2.01086170523576e-07,1.06115292802599e-06,6.17508057959677
"PRRG2",-0.404342973694444,5.60525420288034,-5.25986971936256,2.02458156932176e-07,1.06812924423946e-06,6.16852220408093
"NCOA1",-0.682655592685982,6.03640841510257,-5.25958964633054,2.02752787063237e-07,1.06941960039007e-06,6.16711962262737
"JARID2",0.507505293979728,7.84610493668716,5.25930801593065,2.03049474411311e-07,1.0707201677558e-06,6.16570931049375
"MTAP",0.836812912725687,4.1467951033641,5.25884217233261,2.03541147245093e-07,1.07304803680876e-06,6.16337667018032
"MAMDC2-AS1",-0.182892076014134,2.56758356150598,-5.25724918587923,2.052311909754e-07,1.08169088741277e-06,6.1554014549254
"LTK",-0.712926147330764,4.87260931394017,-5.25699150997363,2.05505840984839e-07,1.08287134508583e-06,6.15411161852091
"SNHG33",0.822547977110748,5.44164188908719,5.25631883348804,2.0622450865052e-07,1.08639030481649e-06,6.150744703807
"CCPG1",-0.776949328901349,6.6431981470171,-5.25585965803625,2.06716475918432e-07,1.08871356690883e-06,6.14844664040591
"SS18L2",0.437398080870371,8.60011658151282,5.25441284053777,2.08274064968013e-07,1.09664661068791e-06,6.14120685865531
"SARS2",0.569903160400968,6.36732545384273,5.25403232293184,2.08685600738797e-07,1.09854280142545e-06,6.13930307411249
"UCHL1",-0.258709715053934,3.82949864006837,-5.25378670150471,2.08951662471281e-07,1.09967245616351e-06,6.13807426123432
"TPR",0.68425747852594,3.9837164517812,5.25249265759135,2.10358831025357e-07,1.10680550172835e-06,6.13160118631238
"RNASET2",-0.231900978021573,3.38222879556239,-5.25213422913166,2.10750214061436e-07,1.1085917833212e-06,6.12980850963159
"GMDS-DT",-0.253072026526778,3.90548625202393,-5.25059391410624,2.1244019396148e-07,1.11720640521165e-06,6.12210590469221
"CLEC4E",-0.303513006167284,3.08334541079145,-5.24995185706028,2.13148507000565e-07,1.12065554849436e-06,6.11889579708036
"METTL25",-0.599415066589077,6.53084257895556,-5.24849616716383,2.14762899031899e-07,1.12883979842911e-06,6.11161907296491
"MANBAL",0.513150960538306,8.28139814450598,5.24845312641586,2.1481081201913e-07,1.12883979842911e-06,6.11140394818082
"PRDX2",0.366102705827601,4.66506829770085,5.24833422980631,2.14943221621195e-07,1.12925788452916e-06,6.11080969158216
"RNF19B",-0.819131850016271,7.70648893523932,-5.24823820407224,2.15050218713755e-07,1.12954228693628e-06,6.11032975474109
"SNRPD3",0.476101710415289,9.97709040220342,5.24817726118278,2.15118151358454e-07,1.12962141559992e-06,6.1100251661824
"EIF5B",0.620534043216941,9.23667740903419,5.24811740440792,2.15184893555677e-07,1.12969425567669e-06,6.10972600908526
"GMCL2",-0.8292503106511,7.21334058378974,-5.24794417080483,2.15378167570497e-07,1.13043117329374e-06,6.10886022547127
"CIDECP1",-0.245599007383021,3.83043431956752,-5.24761888314423,2.15741540405341e-07,1.13206028827135e-06,6.10723457922026
"AKR1C3",-1.72683659653412,9.40741765005641,-5.2472716102826,2.16130127999246e-07,1.13382088017675e-06,6.10549916167262
"FHL1",-1.1871427281735,6.01743921014189,-5.24714728646229,2.16269407270271e-07,1.13427305477268e-06,6.10487790691015
"HTRA3",0.738510238421983,6.63810445101709,5.24686134915057,2.16590071277554e-07,1.1356760866227e-06,6.10344910912785
"MFAP5",-1.66270889656454,6.02102561897436,-5.24608112064134,2.17467402463827e-07,1.13999656242507e-06,6.09955075212479
"SEPHS2",-0.597731824325467,9.90401239186496,-5.2458403632701,2.17738817491192e-07,1.14113939498021e-06,6.0983479313012
"CPNE2",-0.707680008462061,8.52725285581367,-5.24519611536809,2.18466717905921e-07,1.14467345794404e-06,6.09512952383152
"TMEM35A",-1.13819448388153,3.94730188471282,-5.24419093845718,2.19607122885838e-07,1.15036660816418e-06,6.09010877622693
"ZBTB39",0.415695206907293,5.4958196496906,5.24333189938349,2.2058629837507e-07,1.15521260720101e-06,6.08581866481843
"PAFAH1B2P2",-0.173546573682444,2.78534079738633,-5.2431557698703,2.20787581401138e-07,1.1559833991174e-06,6.08493913861871
"MAGI1",-0.263755395650087,4.87097861917265,-5.24195417102637,2.22165539090245e-07,1.16291305089203e-06,6.07893951195013
"CLK2",0.429322036091503,8.08246582441368,5.24111331187107,2.23134762302044e-07,1.16770033458432e-06,6.07474181583339
"ZNF324B",0.33196786780063,5.25492303721709,5.24027943612319,2.2409998069451e-07,1.17246432113114e-06,6.07057958710819
"TBXAS1",0.937923535492547,6.59465762263761,5.23949975244453,2.2500612942035e-07,1.17691700546502e-06,6.06668839925393
"WBP1",0.460889745500652,7.44818161468547,5.23906184726007,2.25516618534613e-07,1.1792984797428e-06,6.06450316539459
"TTLL1",0.491124055533752,5.60439929435898,5.23758024932052,2.27252128232544e-07,1.18808324539877e-06,6.05711092990046
"MUL1",-0.346929327564629,7.02478547766666,-5.23702889181176,2.27901273146463e-07,1.19118554386509e-06,6.05436049088517
"FAM110C",-1.1884335127533,7.62121348769059,-5.23596885602409,2.29154364386216e-07,1.19744223620452e-06,6.04907325794662
"GRHL1",0.462076848155194,4.8019881782376,5.23564160229536,2.2954256454586e-07,1.19880938156275e-06,6.04744118277059
"SET",0.497852079385439,11.1838946704598,5.23563434753309,2.29551177619623e-07,1.19880938156275e-06,6.04740500297448
"KIR2DL4",-0.349716642122557,3.87094201632649,-5.23560644122004,2.2958431175901e-07,1.19880938156275e-06,6.04726583347568
"EME1",-0.913347223709968,7.14501050288376,-5.23475019581859,2.30603216649542e-07,1.20383555586385e-06,6.04299604385957
"HNRNPUL1",0.416289025444394,9.14008229881367,5.23433832564395,2.31094888002483e-07,1.20610758963094e-06,6.04094242099383
"KTN1",-0.354670343615954,3.95839869596752,-5.23403387231419,2.31458982722513e-07,1.2077128409846e-06,6.03942448301208
"SACM1L",-0.604640750070021,8.71310163047522,-5.23260510563046,2.33175075628457e-07,1.21617738479358e-06,6.03230203709092
"ZNF385A",0.458875411381165,5.56410193722564,5.23255151212979,2.33239686059593e-07,1.21617738479358e-06,6.03203490628083
